,timestamp,value,label,KPI ID
0,1476460800,0.0126036806477,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
1,1476460860,0.017785768231900003,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
2,1476460920,0.012013594431100002,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
3,1476460980,0.017061569132900002,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
4,1476461040,0.0236316875479,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
5,1476461100,0.0144916565357,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
6,1476461160,0.0128803135405,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
7,1476461220,0.0638057255683,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
8,1476461280,0.0130068216346,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
9,1476461340,0.015306903787200003,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
10,1476461400,0.0164837447652,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
11,1476461460,0.011614220954,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
12,1476461520,0.0127073220506,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
13,1476461580,0.0138851397903,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
14,1476461640,0.00934096486623,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
15,1476461700,0.0236088382988,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
16,1476461760,0.011027030138299998,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
17,1476461820,0.0100876120442,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
18,1476461880,0.0114122231273,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
19,1476461940,0.0109104466418,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
20,1476462000,0.013620228039,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
21,1476462060,0.0102209400286,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
22,1476462120,0.013443713229700002,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
23,1476462180,0.0094109079873,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
24,1476462240,0.0099999302313,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
25,1476462300,0.0097590537969,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
26,1476462360,0.007498373517200002,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
27,1476462420,0.0123812057078,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
28,1476462480,0.0131163584925,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
29,1476462540,0.0099898137699,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
30,1476462600,0.01167089058,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
31,1476462660,0.0141780287901,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
32,1476462720,0.00961236510658,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
33,1476462780,0.008578445309189999,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
34,1476462840,0.0113222912739,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
35,1476462900,0.00956937014562,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
36,1476462960,0.00907469262527,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
37,1476463020,0.00912778660546,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
38,1476463080,0.0096488018098,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
39,1476463140,0.00756847361784,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
40,1476463200,0.00793038130338,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
41,1476463260,0.00740209271214,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
42,1476463320,0.011766299276299998,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
43,1476463380,0.0100934202884,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
44,1476463440,0.0088152228325,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
45,1476463500,0.006108406605,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
46,1476463560,0.010681744845399998,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
47,1476463620,0.00998056941724,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
48,1476463680,0.0136108092646,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
49,1476463740,0.00914735672562,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
50,1476463800,0.0096330689681,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
51,1476463860,0.00771861585877,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
52,1476463920,0.0114460435043,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
53,1476463980,0.0147333876366,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
54,1476464040,0.00553194272687,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
55,1476464100,0.0075639560945600015,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
56,1476464160,0.00948938033185,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
57,1476464220,0.00578150536434,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
58,1476464280,0.002950326430300001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
59,1476464340,0.00968195938415,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
60,1476464400,0.00774151743433,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
61,1476464460,0.007254706334819999,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
62,1476464520,0.00614311653291,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
63,1476464580,0.00771448206334,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
64,1476464640,0.008441646332000001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
65,1476464700,0.00872438398599,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
66,1476464760,0.0324928356267,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
67,1476464820,0.011082566023,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
68,1476464880,0.00982097351755,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
69,1476464940,0.0101786950811,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
70,1476465000,0.0072430026355100015,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
71,1476465060,0.008852130474440001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
72,1476465120,0.0266739516817,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
73,1476465180,0.007218426611180002,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
74,1476465240,0.00812172196127,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
75,1476465300,0.005726074132729999,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
76,1476465360,0.007239304894449999,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
77,1476465420,0.004144749120480001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
78,1476465480,0.00532643902303,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
79,1476465540,0.00402178178793,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
80,1476465600,0.00823806126738,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
81,1476465660,0.00953783469353,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
82,1476465720,0.00532853208401,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
83,1476465780,0.00798867305167,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
84,1476465840,0.004839802345270001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
85,1476465900,0.006242519487270001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
86,1476465960,0.008846130366299998,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
87,1476466020,0.00279997488327,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
88,1476466080,0.00572467875875,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
89,1476466140,0.00630445665009,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
90,1476466200,0.006739638912100001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
91,1476466260,0.00557171088549,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
92,1476466320,0.00327527414738,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
93,1476466380,0.0146025713254,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
94,1476466440,0.00677324998299,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
95,1476466500,0.00614779103577,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
96,1476466560,0.00339318324923,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
97,1476466620,0.00518046546188,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
98,1476466680,0.00826251519649,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
99,1476466740,0.00534531145619,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
100,1476466800,0.008625312432959999,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
101,1476466860,0.00450302883366,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
102,1476466920,0.00290356395958,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
103,1476466980,0.0113868970894,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
104,1476467040,0.00503410817288,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
105,1476467100,0.0095562187458,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
106,1476467160,0.008702040560030001,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
107,1476467220,0.00825381155125,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
108,1476467280,0.0029095117412,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
109,1476467340,0.00395342590477,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
110,1476467400,0.0056522937332,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
111,1476467460,0.00386849995552,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
112,1476467520,0.00868845310584,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
113,1476467580,0.00471721874057,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
114,1476467640,0.00439105007125,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
115,1476467700,0.00288582526778,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
116,1476467760,0.00245725359004,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
117,1476467820,0.00859269556602,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
118,1476467880,0.0037610387164,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
119,1476467940,0.00172762997473,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
120,1476468000,0.00461884487453,0,da10a69f-d836-3baa-ad40-3e548ecf1fbd
